cis_name,name,lat,lon,country_code,region,district
"Trnava,,Letisko","Trnava, Letisko",48.40284,17.60755,SK,Trnavský,Trnava
"Trnava,,Doliny","Trnava, Doliny",48.40567,17.61152,SK,Trnavský,Trnava
"Trnava,,Záhrada","Trnava, Záhrada",48.4146,17.62388,SK,Trnavský,Trnava
"Trnava,,Veľký Dvor","Trnava, Veľký Dvor",48.42099,17.63309,SK,Trnavský,Trnava
"Malženice,,ZŠ I","Malženice, ZŠ",48.44844,17.67042,SK,Trnavský,Trnava
"Malženice,,Paroplynová elektráreň","Malženice, Paroplynová elektráreň",48.45756,17.6905,SK,Trnavský,Hlohovec
"Žlkovce,,rázc.I","Žlkovce, Trnavské rázc.",48.45545,17.7288,SK,Trnavský,Hlohovec
"Ratkovce,,rázc.","Ratkovce, rázc.",48.47538,17.70822,SK,Trnavský,Hlohovec
"Borský Mikuláš,,pri moste","Borský Mikuláš, pri moste",48.62864,17.19746,SK,Trnavský,Senica
"Trnava,,Družba","Trnava, Družba",48.38256,17.59985,SK,Trnavský,Trnava
"Trnava,,Trstínska","Trnava, Trstínska",48.38851,17.56953,SK,Trnavský,Trnava
"Trnava,,Nemečanka rázc.","Trnava, Nemečanka rázc.",48.41028,17.54797,SK,Trnavský,Trnava
"Bohdanovce n.Trnavou,,rázc.","Bohdanovce nad Trnavou, rázc.",48.42522,17.53599,SK,Trnavský,Trnava
"Bohdanovce n.Trnavou,,host.","Bohdanovce nad Trnavou, host.",48.4311,17.54371,SK,Trnavský,Trnava
"Šelpice,,pož.zbrojnica","Šelpice, pož.zbrojnica",48.43346,17.5418,SK,Trnavský,Trnava
"Šelpice,,hostinec","Šelpice, hostinec",48.43247,17.5305,SK,Trnavský,Trnava
"Boleráz,Klčovany","Boleráz, Klčovany",48.45247,17.50572,SK,Trnavský,Trnava
"Boleráz,,OcÚ","Boleráz, OcÚ",48.46189,17.49789,SK,Trnavský,Trnava
"Boleráz,,rázc.k žel.st.","Boleráz, rázc.k žel.st.",48.46897,17.49213,SK,Trnavský,Trnava
"Bíňovce,,priehrada","Bíňovce, priehrada",48.48522,17.48513,SK,Trnavský,Trnava
"Bíňovce,,dolný koniec","Bíňovce, dolný koniec",48.50175,17.48124,SK,Trnavský,Trnava
"Bíňovce,,OcÚ","Bíňovce, OcÚ",48.50535,17.47949,SK,Trnavský,Trnava
"Trstín,,OcÚ","Trstín, OcÚ",48.52432,17.46646,SK,Trnavský,Trnava
"Trstín,,čerp.stanica","Trstín, čerp.stanica",48.52617,17.45691,SK,Trnavský,Trnava
"Smolenice,,Chemolak","Smolenice, Chemolak",48.51895,17.45058,SK,Trnavský,Trnava
"Trstín,,rázc.","Trstín, rázc.",48.52773,17.45993,SK,Trnavský,Trnava
"Trstín,,Škaredá I","Trstín, Škaredá",48.53112,17.45438,SK,Trnavský,Trnava
"Trstín,,polesie Raková rázc.","Trstín, polesie Raková rázc.",48.55977,17.45782,SK,Trnavský,Trnava
"Jablonica,,Trnavská ul.","Jablonica, Trnavská ul.",48.60072,17.42628,SK,Trnavský,Senica
"Pastuchov,,osada Hášoš","Pastuchov, osada Hášoš",48.4179,17.88263,SK,Trnavský,Hlohovec
"Bučany,,Ilona","Bučany, Ilona",48.41762,17.6795,SK,Trnavský,Trnava
"Veľké Kostoľany,,Družstevná ul.","Veľké Kostoľany, Družstevná ul.",48.51315,17.71559,SK,Trnavský,Piešťany
"Veľké Kostoľany,,PD","Veľké Kostoľany, PD",48.51387,17.70603,SK,Trnavský,Piešťany
"Nižná,,u Mikuša","Nižná, u Mikuša",48.53052,17.65818,SK,Trnavský,Piešťany
"Nižná,,obec","Nižná, obec",48.53367,17.6548,SK,Trnavský,Piešťany
"Hlohovec,,Jašter","Hlohovec, Jašter",48.44963,17.81038,SK,Trnavský,Hlohovec
"Hlohovec,,Stará Hora","Hlohovec, Stará Hora",48.45696,17.81363,SK,Trnavský,Hlohovec
"Koplotovce,,rázc.","Koplotovce, rázc.",48.46085,17.81556,SK,Trnavský,Hlohovec
"Tepličky,,chata","Tepličky, chata",48.46141,17.83726,SK,Trnavský,Hlohovec
Tepličky,Tepličky,48.46596,17.8527,SK,Trnavský,Hlohovec
"Horné Trhovište,,rázc.","Horné Trhovište, rázc.",48.47427,17.86239,SK,Trnavský,Hlohovec
"Horné Trhovište,,Balent","Horné Trhovište, Balent",48.4723,17.86449,SK,Trnavský,Hlohovec
"Horné Trhovište,,obec","Horné Trhovište, obec",48.46862,17.86851,SK,Trnavský,Hlohovec
"Horné Otrokovce,,čakáreň","Horné Otrokovce, čakáreň",48.49036,17.88006,SK,Trnavský,Hlohovec
"Horné Otrokovce,,háj","Horné Otrokovce, háj",48.48218,17.88786,SK,Trnavský,Hlohovec
"Dolné Otrokovce,,cintorín","Dolné Otrokovce, cintorín",48.46799,17.90737,SK,Trnavský,Hlohovec
"Tekolďany,,rázc.","Tekolďany, rázc.",48.50043,17.89509,SK,Trnavský,Hlohovec
"Tekolďany,,PD","Tekolďany, PD",48.49346,17.90438,SK,Trnavský,Hlohovec
"Tekolďany,,obec","Tekolďany, obec",48.49169,17.90577,SK,Trnavský,Hlohovec
"Červeník,,Sl.správa ciest","Červeník, Sl.správa ciest",48.46563,17.76525,SK,Trnavský,Hlohovec
"Zavar,,Viktorínova ul.","Zavar, Viktorínova ul.",48.35456,17.67514,SK,Trnavský,Trnava
"Dolné Lovčice,,pri zvonici","Dolné Lovčice, pri zvonici",48.36674,17.67675,SK,Trnavský,Trnava
"Brestovany,Horné Lovčice,SNP","Brestovany, Horné Lovčice, SNP",48.37058,17.67898,SK,Trnavský,Trnava
"Brestovany,,Lovčická ul.","Brestovany, Lovčická ul.",48.37763,17.68169,SK,Trnavský,Trnava
"Brestovany,,hostinec","Brestovany, hostinec",48.38363,17.68522,SK,Trnavský,Trnava
"Brestovany,,Nižňanského","Brestovany, Nižňanského",48.39005,17.68921,SK,Trnavský,Trnava
"Bučany,,dolný mlyn","Bučany, dolný mlyn",48.41073,17.69961,SK,Trnavský,Trnava
"Bučany,,hostinec","Bučany, hostinec",48.41755,17.69834,SK,Trnavský,Trnava
"Bučany,,kult.dom","Bučany, kult.dom",48.41897,17.69905,SK,Trnavský,Trnava
"Bučany,,mlyn I","Bučany, mlyn",48.42233,17.69604,SK,Trnavský,Trnava
"Dechtice,,rázc.","Dechtice, rázc.",48.54489,17.58853,SK,Trnavský,Trnava
"Naháč,,obec","Naháč, obec",48.5329,17.53705,SK,Trnavský,Trnava
"Horná Krupá,,Prekážka","Horná Krupá, Prekážka",48.53614,17.50659,SK,Trnavský,Trnava
"Trstín,,rázc.I","Trstín, Rosuchov, rázc.",48.53199,17.47714,SK,Trnavský,Trnava
"Smolenice,,žel.st.","Smolenice, žel.st.",48.52094,17.45537,SK,Trnavský,Trnava
"Smolenice,,PD","Smolenice, PD",48.5142,17.44263,SK,Trnavský,Trnava
"Smolenice,,Lesy","Smolenice, Lesy",48.50897,17.43344,SK,Trnavský,Trnava
"Smolenice,,OcÚ","Smolenice, OcÚ",48.50585,17.43001,SK,Trnavský,Trnava
"Rybky,,u Králičkov","Rybky, u Králičkov",48.70278,17.34276,SK,Trnavský,Senica
"Rybky,,OcÚ","Rybky, OcÚ",48.70734,17.33823,SK,Trnavský,Senica
"Smrdáky,,OcÚ","Smrdáky, OcÚ",48.7228,17.30478,SK,Trnavský,Senica
"Smrdáky,,nám.","Smrdáky, nám.",48.72226,17.30278,SK,Trnavský,Senica
"Smrdáky,,kúpele","Smrdáky, kúpele",48.72176,17.30174,SK,Trnavský,Senica
"Smrdáky,,sídlisko","Smrdáky, sídlisko",48.72025,17.29755,SK,Trnavský,Senica
"Koválov,,kaplnka","Koválov, kaplnka",48.70938,17.28501,SK,Trnavský,Senica
"Koválov,,kult.dom","Koválov, kult.dom",48.70243,17.28189,SK,Trnavský,Senica
"Dojč,,ZŠ","Dojč, ZŠ",48.67799,17.25101,SK,Trnavský,Senica
"Dojč,,kostol","Dojč, kostol",48.67641,17.25606,SK,Trnavský,Senica
"Dojč,,mlyn","Dojč, mlyn",48.66717,17.26036,SK,Trnavský,Senica
"Šajdíkove Humence,,žel.zast.","Šajdíkove Humence, žel.zast.",48.65963,17.2641,SK,Trnavský,Senica
"Šajdíkove Humence,,pri kríži","Šajdíkove Humence, pri kríži",48.65544,17.26621,SK,Trnavský,Senica
"Šajdíkove Humence,,kostol","Šajdíkove Humence, kostol",48.65294,17.2699,SK,Trnavský,Senica
"Šajdíkove Humence,,konečná","Šajdíkove Humence, konečná",48.64627,17.27015,SK,Trnavský,Senica
"Trnava,,Peklo","Trnava, Peklo",48.4165,17.58013,SK,Trnavský,Trnava
"Dolná Krupá,,Potôčky","Dolná Krupá, Potôčky",48.43917,17.56845,SK,Trnavský,Trnava
"Dolná Krupá,,Rybníčky","Dolná Krupá, Rybníčky",48.45709,17.56096,SK,Trnavský,Trnava
"Dolná Krupá,,dolný koniec","Dolná Krupá, dolný koniec",48.47881,17.5546,SK,Trnavský,Trnava
"Dolná Krupá,,farský úrad","Dolná Krupá, farský úrad",48.48227,17.5508,SK,Trnavský,Trnava
"Dolná Krupá,,Apimed","Dolná Krupá, Apimed",48.48584,17.54473,SK,Trnavský,Trnava
"Dolná Krupá,,mlyn","Dolná Krupá, mlyn",48.4882,17.53638,SK,Trnavský,Trnava
"Horná Krupá,,kostol","Horná Krupá, kostol",48.51204,17.52722,SK,Trnavský,Trnava
"Horná Krupá,,hostinec","Horná Krupá, hostinec",48.51634,17.52483,SK,Trnavský,Trnava
"Horná Krupá,,Konečný","Horná Krupá, Konečný",48.51973,17.52192,SK,Trnavský,Trnava
"Horná Krupá,,Adamík","Horná Krupá, Adamík",48.53032,17.51103,SK,Trnavský,Trnava
"Horná Krupá,,Prekážka rázc.","Horná Krupá, Prekážka rázc.",48.53597,17.50766,SK,Trnavský,Trnava
"Horné Dubové,,bytovka PD","Horné Dubové, bytovka PD",48.52237,17.55847,SK,Trnavský,Trnava
"Horné Dubové,,ZŠ","Horné Dubové, ZŠ",48.51977,17.56322,SK,Trnavský,Trnava
"Horné Dubové,,dolný koniec","Horné Dubové, dolný koniec",48.51685,17.56676,SK,Trnavský,Trnava
"Ratnovce,,pri Trojičke","Ratnovce, pri Trojičke",48.54943,17.8431,SK,Trnavský,Piešťany
"Ratnovce,,Sĺňava","Ratnovce, Sĺňava",48.5553,17.83831,SK,Trnavský,Piešťany
"Ratnovce,,OcÚ","Ratnovce, OcÚ",48.56199,17.83863,SK,Trnavský,Piešťany
"Ratnovce,,horný val","Ratnovce, horný val",48.56688,17.83922,SK,Trnavský,Piešťany
"Banka,,Sĺňava","Banka, Sĺňava",48.57613,17.83513,SK,Trnavský,Piešťany
"Voderady,,Jozefov dvor","Voderady, Jozefov dvor",48.2887,17.56354,SK,Trnavský,Trnava
"Opoj,,cintorín","Opoj, cintorín",48.30317,17.64225,SK,Trnavský,Trnava
"Majcichov,,Veterná ulica","Majcichov, Veterná ulica",48.29127,17.62728,SK,Trnavský,Trnava
"Majcichov,,zdrav.stredisko","Majcichov, zdrav.stredisko",48.28657,17.62871,SK,Trnavský,Trnava
"Majcichov,,OcÚ","Majcichov, OcÚ",48.28315,17.63113,SK,Trnavský,Trnava
"Majcichov,,u Krajčoviča","Majcichov, u Krajčoviča",48.27976,17.63062,SK,Trnavský,Trnava
"Hoste,,kostol","Hoste, kostol",48.26297,17.63587,SK,Trnavský,Galanta
"Hoste,,Jednota","Hoste, Jednota",48.2608,17.63864,SK,Trnavský,Galanta
"Abrahám,,kostol","Abrahám, kostol",48.24807,17.62002,SK,Trnavský,Galanta
"Abrahám,,Šanghaj","Abrahám, Šanghaj",48.2427,17.62284,SK,Trnavský,Galanta
"Malá Mača,,most","Malá Mača, most",48.22192,17.63583,SK,Trnavský,Galanta
"Sládkovičovo,,osada Dánoš","Sládkovičovo, osada Dánoš",48.21161,17.63667,SK,Trnavský,Galanta
"Sládkovičovo,,rešt.Šport","Sládkovičovo, rešt.Šport",48.201,17.63569,SK,Trnavský,Galanta
"Sládkovičovo,,žel.st.","Sládkovičovo, žel.st.",48.19595,17.62908,SK,Trnavský,Galanta
"Križovany n.Dudváhom,,ZŠ","Križovany nad Dudváhom, ZŠ",48.31919,17.65194,SK,Trnavský,Trnava
"Križovany n.Dudváhom,,žel.st.","Križovany nad Dudváhom, žel.st.",48.3304,17.66003,SK,Trnavský,Trnava
"Hlohovec,,HM TESCO","Hlohovec, Priemyselná ul.",48.43313,17.78317,SK,Trnavský,Hlohovec
"Košolná,,Podbor","Košolná, Podbor",48.43249,17.47393,SK,Trnavský,Trnava
"Košolná,,Blanka","Košolná, Blanka",48.44172,17.46751,SK,Trnavský,Trnava
"Dolné Orešany,,Kostol","Dolné Orešany, Kostol",48.43881,17.42889,SK,Trnavský,Trnava
"Horné Orešany,,Rajčanka","Horné Orešany, Rajčanka",48.47102,17.43696,SK,Trnavský,Trnava
"Horné Orešany,,Píla","Horné Orešany, Píla",48.47576,17.40939,SK,Trnavský,Trnava
"Horné Orešany,,Pálffyho nám.","Horné Orešany, Pálffyho nám.",48.46681,17.40237,SK,Trnavský,Trnava
"Lošonec,,rázc.","Lošonec, rázc.",48.47974,17.40469,SK,Trnavský,Trnava
"Lošonec,,cintorín","Lošonec, cintorín",48.47977,17.40409,SK,Trnavský,Trnava
"Lošonec,,horný koniec","Lošonec, horný koniec",48.48326,17.39605,SK,Trnavský,Trnava
"Smolenice,,rázc.","Smolenice, rázc.",48.49261,17.41783,SK,Trnavský,Trnava
"Smolenice,,Neštich","Smolenice, Neštich",48.49708,17.42118,SK,Trnavský,Trnava
"Smolenice,,Hoštáky","Smolenice, Hoštáky",48.50169,17.42467,SK,Trnavský,Trnava
"Dolné Dubové,,sušička","Dolné Dubové, sušička",48.50269,17.60021,SK,Trnavský,Trnava
"Naháč,,hostinec","Naháč, hostinec",48.53507,17.53466,SK,Trnavský,Trnava
"Naháč,,č.d.135","Naháč, č.d.135",48.53738,17.5324,SK,Trnavský,Trnava
"Trakovice,,Dudváh","Trakovice, Dudváh",48.43958,17.71498,SK,Trnavský,Hlohovec
"Sokolovce,,horný koniec","Sokolovce, horný koniec",48.54079,17.84289,SK,Trnavský,Piešťany
"Sokolovce,,OcÚ","Sokolovce, OcÚ",48.53657,17.84243,SK,Trnavský,Piešťany
"Sokolovce,,strelnica","Sokolovce, strelnica",48.53578,17.83505,SK,Trnavský,Piešťany
"Jalšové,,obec","Jalšové, obec",48.50743,17.82862,SK,Trnavský,Hlohovec
"Jalšové,,chata Mier","Jalšové, chata Mier",48.49889,17.82023,SK,Trnavský,Hlohovec
"Koplotovce,,horný koniec","Koplotovce, horný koniec",48.48044,17.80765,SK,Trnavský,Hlohovec
"Koplotovce,,obec","Koplotovce, obec",48.47516,17.80811,SK,Trnavský,Hlohovec
"Leopoldov,,liehovar","Leopoldov, liehovar",48.43715,17.75564,SK,Trnavský,Hlohovec
"Leopoldov,,obilné silo","Leopoldov, obilné silo",48.43878,17.74788,SK,Trnavský,Hlohovec
"Jaslovské Bohunice,,PD","Jaslovské Bohunice, PD",48.46793,17.65453,SK,Trnavský,Trnava
"Pobedim,,sušička","Pobedim, sušička",48.6565,17.80969,SK,Trenčiansky,Nové Mesto nad Váhom
"Horná Streda,,RD","Horná Streda, RD",48.65626,17.84097,SK,Trenčiansky,Nové Mesto nad Váhom
"Horná Streda,,hydrocentr.rázc.","Horná Streda, hydrocentr.rázc.",48.65994,17.84176,SK,Trenčiansky,Nové Mesto nad Váhom
"Brunovce,,rázc.","Brunovce, rázc.",48.67509,17.84585,SK,Trenčiansky,Nové Mesto nad Váhom
Potvorice,"Potvorice, Semex",48.68831,17.8477,SK,Trenčiansky,Nové Mesto nad Váhom
"Považany,,Vieska","Považany, Vieska",48.6993,17.8476,SK,Trenčiansky,Nové Mesto nad Váhom
"Považany,,ZŠ","Považany, ZŠ",48.703,17.84639,SK,Trenčiansky,Nové Mesto nad Váhom
"Považany,,Kríž nad Váhom","Považany, Kríž nad Váhom",48.70666,17.84546,SK,Trenčiansky,Nové Mesto nad Váhom
"Považany,,Mošovce","Považany, Mošovce",48.71435,17.84309,SK,Trenčiansky,Nové Mesto nad Váhom
"Nové Mesto n.V.,,Milex","Nové Mesto nad Váhom, Milex",48.73493,17.83745,SK,Trenčiansky,Nové Mesto nad Váhom
"Nové Mesto n.V.,,TESCO","Nové Mesto nad Váhom, TESCO",48.74346,17.83741,SK,Trenčiansky,Nové Mesto nad Váhom
"Jablonica,,hostinec","Jablonica, hostinec",48.60401,17.41893,SK,Trnavský,Senica
"Cerová,,žel.zast.","Cerová, žel.zast.",48.59597,17.40312,SK,Trnavský,Senica
"Cerová,,nákup.str.","Cerová, nákup.str.",48.58673,17.38053,SK,Trnavský,Senica
"Cerová,Rozbehy","Cerová, Rozbehy",48.57343,17.39616,SK,Trnavský,Senica
"Cerová,Lieskové","Cerová, Lieskové",48.58611,17.37416,SK,Trnavský,Senica
"Cerová,Lieskové,Výmol","Cerová, Lieskové, Výmol",48.58536,17.35787,SK,Trnavský,Senica
"Prievaly,,hotel","Prievaly, hotel",48.5808,17.35253,SK,Trnavský,Senica
"Prievaly,,most","Prievaly, most",48.56031,17.34572,SK,Trnavský,Senica
"Prievaly,,nám.","Prievaly, nám.",48.55697,17.34865,SK,Trnavský,Senica
"Senica,Čáčov,MŠ","Senica, Čáčov, MŠ",48.6792713,17.3379353,SK,Trnavský,Senica
"Štefanov,,u Gaštanov","Štefanov, u Gaštanov",48.68545,17.20147,SK,Trnavský,Senica
"Štefanov,,Kodreta","Štefanov, Kodreta",48.70079,17.18949,SK,Trnavský,Senica
"Letničie,,č.d.90","Letničie, č.d.90",48.71135,17.17914,SK,Trnavský,Skalica
"Petrova Ves,,kult.dom","Petrova Ves, kult.dom",48.71971,17.16203,SK,Trnavský,Skalica
"Gbely,,priehrada","Gbely, priehrada",48.72838,17.15105,SK,Trnavský,Skalica
"Gbely,,kostol","Gbely, kostol",48.71746,17.12199,SK,Trnavský,Skalica
"Gbely,,nám.","Gbely, nám.",48.71879,17.11923,SK,Trnavský,Skalica
"Gbely,,Dom kultúry","Gbely, Dom kultúry",48.71827,17.1143,SK,Trnavský,Skalica
"Gbely,,kolónia","Gbely, kolónia",48.72081,17.10558,SK,Trnavský,Skalica
"Gbely,,žel.st.","Gbely, žel.st.",48.72187,17.08985,SK,Trnavský,Skalica
"Trnava,,T.Vansovej cintorín","Trnava, T.Vansovej cintorín",48.38183,17.57713,SK,Trnavský,Trnava
"Trnava,,Okružné nám.","Trnava, Okružné nám.",48.37916,17.57171,SK,Trnavský,Trnava
"Trnava,,Kamenná cesta cintorín","Trnava, Kamenná cesta cintorín",48.37442,17.56243,SK,Trnavský,Trnava
"Trnava,,T.Kružliaka","Trnava, T.Kružliaka",48.37031,17.55436,SK,Trnavský,Trnava
"Trnava,,Kamenný mlyn","Trnava, Kamenný mlyn",48.36793,17.54958,SK,Trnavský,Trnava
"Biely Kostol,,Rybná","Biely Kostol, Rybná",48.36633,17.5349,SK,Trnavský,Trnava
"Biely Kostol,,Pionierske nám.","Biely Kostol, Pionierske nám.",48.36841,17.52878,SK,Trnavský,Trnava
"Biely Kostol,,Parnas","Biely Kostol, Parnas",48.37396,17.52546,SK,Trnavský,Trnava
"Trnava,,Medziháj","Trnava, Medziháj",48.37439,17.51346,SK,Trnavský,Trnava
"Ružindol,,Víchor","Ružindol, Víchor",48.37119,17.49973,SK,Trnavský,Trnava
"Ružindol,,dolný koniec","Ružindol, dolný koniec",48.37076,17.49304,SK,Trnavský,Trnava
"Ružindol,,Petrlenič","Ružindol, Petrlenič",48.37375,17.48835,SK,Trnavský,Trnava
"Borová,,rázc.","Borová, rázc.",48.37272,17.47849,SK,Trnavský,Trnava
"Borová,,dolný koniec","Borová, dolný koniec",48.38443,17.44859,SK,Trnavský,Trnava
"Borová,,OcÚ","Borová, OcÚ",48.38731,17.44535,SK,Trnavský,Trnava
"Budmerice,,Nový dvor","Budmerice, Nový dvor",48.36025,17.45761,SK,Bratislavský,Pezinok
"Zeleneč,,dolný koniec","Zeleneč, dolný koniec",48.32874,17.59972,SK,Trnavský,Trnava
"Zeleneč,,diaľnica","Zeleneč, diaľnica",48.32177,17.60131,SK,Trnavský,Trnava
"Majcichov,,Zelenečská","Majcichov, Zelenečská",48.29063,17.62465,SK,Trnavský,Trnava
"Šaštín-Stráže,,Jednota","Šaštín-Stráže, Jednota",48.64672,17.14333,SK,Trnavský,Senica
"Kuklov,,rázc.","Kuklov, rázc.",48.63296,17.07592,SK,Trnavský,Senica
"Kuklov,,OcÚ","Kuklov, OcÚ",48.63853,17.07395,SK,Trnavský,Senica
"Kuklov,,kaplnka","Kuklov, kaplnka",48.64076,17.06615,SK,Trnavský,Senica
"Sekule,,žel.st.","Sekule, žel.st.",48.60734,17.01832,SK,Trnavský,Senica
"Piešťany,,Nový Dvor","Piešťany, Nový Dvor",48.61828,17.81227,SK,Trnavský,Piešťany
"Krakovany,,cintorín","Krakovany, cintorín",48.61392,17.75324,SK,Trnavský,Piešťany
"Krakovany,,kostol","Krakovany, kostol",48.61036,17.75581,SK,Trnavský,Piešťany
"Boleráz,,ZŠ","Boleráz, ZŠ",48.46447,17.49203,SK,Trnavský,Trnava
"Trstín,,kult.dom","Trstín, kult.dom",48.52581,17.46904,SK,Trnavský,Trnava
"Trstín,,Škaredá","Trstín, Škaredá",48.53112,17.45438,SK,Trnavský,Trnava
"Buková,,horáreň","Buková, horáreň",48.53655,17.44203,SK,Trnavský,Trnava
"Buková,,vápenka","Buková, vápenka",48.54713,17.432,SK,Trnavský,Trnava
"Buková,,mlyny","Buková, mlyny",48.54474,17.42251,SK,Trnavský,Trnava
"Buková,,závršie","Buková, závršie",48.54353,17.41421,SK,Trnavský,Trnava
"Buková,,pažitie","Buková, pažitie",48.54272,17.40508,SK,Trnavský,Trnava
"Buková,,hostinec","Buková, hostinec",48.54228,17.39621,SK,Trnavský,Trnava
"Buková,,ZŠ","Buková, ZŠ",48.54255,17.39082,SK,Trnavský,Trnava
"Trnava,,Hlboká","Trnava, Hlboká",48.37433,17.59448,SK,Trnavský,Trnava
"Trnava,,Ovocná","Trnava, Ovocná",48.37722,17.5679,SK,Trnavský,Trnava
"Trnava,,Záhradkárska osada","Trnava, Záhradkárska osada",48.36647,17.54296,SK,Trnavský,Trnava
"Biely Kostol,,cintorín","Biely Kostol, cintorín",48.36586,17.52915,SK,Trnavský,Trnava
"Biely Kostol,,otoč","Biely Kostol, otoč",48.36187,17.53199,SK,Trnavský,Trnava
"Trnava,,Kočišské","Trnava, Kočišské",48.35749,17.53469,SK,Trnavský,Trnava
"Biely Kostol,,Rekreačná ul.","Biely Kostol, Rekreačná ul.",48.36612,17.53855,SK,Trnavský,Trnava
"Sereď,,Pečivárne","Sereď, Pečivárne",48.28355,17.72091,SK,Trnavský,Galanta
"Smolinské,,ZŠ","Smolinské, ZŠ",48.67856,17.13103,SK,Trnavský,Senica
"Gbely,,cintorín","Gbely, cintorín",48.70947,17.12218,SK,Trnavský,Skalica
"Gbely,,rázc.","Gbely, rázc.",48.72912,17.04832,SK,Trnavský,Skalica
"Kopčany,,štrkovisko","Kopčany, štrkovisko",48.76961,17.09066,SK,Trnavský,Skalica
"Kopčany,,kaplnka","Kopčany, kaplnka",48.78323,17.11209,SK,Trnavský,Skalica
"Kopčany,,Kollárova ul.","Kopčany, Kollárova ul.",48.78964,17.12213,SK,Trnavský,Skalica
"Holíč,,Kopčianska ul.","Holíč, Kopčianska ul.",48.80017,17.15526,SK,Trnavský,Skalica
"Holíč,,MÚ","Holíč, MÚ",48.80667,17.16228,SK,Trnavský,Skalica
"Holíč,Lúčky","Holíč, Lúčky",48.81542,17.15583,SK,Trnavský,Skalica
"Holíč,,rázc.k EAS","Holíč, rázc.k EAS",48.82054,17.15898,SK,Trnavský,Skalica
"Skalica,,aut.st.","Skalica, aut.st.",48.84611,17.22337,SK,Trnavský,Skalica
"Skalica,,Schaeffler","Skalica, Schaeffler",48.84998,17.21213,SK,Trnavský,Skalica
"Prašník,,Borová Hora","Prašník, Borová Hora",48.64798,17.67253,SK,Trnavský,Piešťany
"Prašník,,Dúbrava","Prašník, Dúbrava",48.64514,17.66322,SK,Trnavský,Piešťany
"Prašník,,Lajdovci","Prašník, Lajdovci",48.6418,17.65069,SK,Trnavský,Piešťany
"Prašník,,Lajdovci PD","Prašník, Lajdovci PD",48.64017,17.64743,SK,Trnavský,Piešťany
"Prašník,Pustá Ves","Prašník, Pustá Ves",48.63725,17.63335,SK,Trnavský,Piešťany
"Prašník,,u Fajnorov","Prašník, u Fajnorov",48.64497,17.63685,SK,Trnavský,Piešťany
"Prašník,,u Hrotkov","Prašník, u Hrotkov",48.64923,17.62336,SK,Trnavský,Piešťany
"Košariská,Horné Košariská","Košariská, Horné Košariská",48.66757,17.6071,SK,Trenčiansky,Myjava
"Košariská,,u Plačkov","Košariská, u Plačkov",48.67074,17.59606,SK,Trenčiansky,Myjava
"Košariská,Dolné Košariská","Košariská, Dolné Košariská",48.67282,17.58172,SK,Trenčiansky,Myjava
"Košariská,,u Štefov","Košariská, u Štefov",48.6712,17.57293,SK,Trenčiansky,Myjava
"Podbranč,Majeríčky","Podbranč, Majeríčky",48.73928,17.4364,SK,Trnavský,Senica
"Myjava,Turá Lúka,Jednota","Myjava, Turá Lúka, Jednota",48.74506,17.53502,SK,Trenčiansky,Myjava
"Poriadie,,kult.dom","Poriadie, kult.dom",48.77613,17.6097,SK,Trenčiansky,Myjava
"Rudník,,u Hluchých","Rudník, u Hluchých",48.7689,17.61985,SK,Trenčiansky,Myjava
"Rudník,,pož.zbroj.","Rudník, pož.zbroj.",48.75793,17.63632,SK,Trenčiansky,Myjava
"Hrašné,,u Štefíkov","Hrašné, u Štefíkov",48.75483,17.64867,SK,Trenčiansky,Myjava
"Hrašné,,Jednota","Hrašné, Jednota",48.75062,17.66288,SK,Trenčiansky,Myjava
"Hrašné,Hodulov Vrch","Hrašné, Hodulov Vrch",48.75953,17.68037,SK,Trenčiansky,Myjava
"Stará Turá,,poliklinika","Stará Turá, poliklinika",48.7762,17.69389,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Chirana","Stará Turá, Chirana",48.77384,17.69833,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,hotel Lipa","Stará Turá, hotel Lipa",48.77733,17.69617,SK,Trenčiansky,Nové Mesto nad Váhom
